sector,hora,timestamp,zona,tramo,consumo_base_m3,consumo_proyectado_m3,multiplicador_llm,confianza_llm,variacion_pct,alerta,p85_historico,p15_historico,factores_activos
CIUDAD DEPORTIVA DL,9,2026-04-28 09:00:00,ZONA_NORTE,manana,14.121,14.121,1.0,0.85,0.0,🟢 NORMAL,36.775,23.5,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,10,2026-04-28 10:00:00,ZONA_NORTE,manana,0.1,0.1,1.0,0.85,0.0,🟢 NORMAL,35.075,27.175,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,11,2026-04-28 11:00:00,ZONA_NORTE,manana,6.379,6.379,1.0,0.85,0.0,🟢 NORMAL,36.632,25.9,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,12,2026-04-28 12:00:00,ZONA_NORTE,manana,6.505,6.505,1.0,0.85,0.0,🟢 NORMAL,30.165,21.535,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,13,2026-04-28 13:00:00,ZONA_NORTE,manana,81.966,81.966,1.0,0.85,0.0,🟢 NORMAL,93.004,65.731,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,14,2026-04-28 14:00:00,ZONA_NORTE,tarde,96.648,96.648,1.0,0.85,0.0,🟢 NORMAL,116.255,82.163,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,15,2026-04-28 15:00:00,ZONA_NORTE,tarde,88.355,88.355,1.0,0.85,0.0,🟢 NORMAL,104.629,73.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,16,2026-04-28 16:00:00,ZONA_NORTE,tarde,61.134,61.134,1.0,0.85,0.0,🟢 NORMAL,81.378,57.514,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,17,2026-04-28 17:00:00,ZONA_NORTE,tarde,52.268,52.268,1.0,0.85,0.0,🟢 NORMAL,69.752,49.298,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,18,2026-04-28 18:00:00,ZONA_NORTE,tarde,61.134,61.134,1.0,0.85,0.0,🟢 NORMAL,81.378,57.514,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,19,2026-04-28 19:00:00,ZONA_NORTE,tarde,88.355,88.355,1.0,0.85,0.0,🟢 NORMAL,104.629,73.947,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,20,2026-04-28 20:00:00,ZONA_NORTE,tarde,107.993,107.993,1.0,0.85,0.0,🟢 NORMAL,127.88,90.38,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,21,2026-04-28 21:00:00,ZONA_NORTE,tarde,118.508,118.508,1.0,0.85,0.0,🟢 NORMAL,139.506,98.596,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,22,2026-04-28 22:00:00,ZONA_NORTE,noche,86.63,86.357,0.9969,0.85,-0.31,🟢 NORMAL,104.629,73.947,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CIUDAD DEPORTIVA DL,23,2026-04-28 23:00:00,ZONA_NORTE,noche,59.408,59.221,0.9969,0.85,-0.31,🟢 NORMAL,81.378,57.514,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,0,2026-04-28 00:00:00,ZONA_NORTE,noche,96.614,96.31,0.9969,0.85,-0.31,🟢 NORMAL,111.216,98.671,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,1,2026-04-28 01:00:00,ZONA_NORTE,noche,128.116,127.713,0.9969,0.85,-0.31,🟢 NORMAL,159.18,126.94,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,2,2026-04-28 02:00:00,ZONA_NORTE,noche,124.472,124.08,0.9969,0.85,-0.31,🟢 NORMAL,151.26,120.54,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,3,2026-04-28 03:00:00,ZONA_NORTE,noche,118.476,118.103,0.9969,0.85,-0.31,🟢 NORMAL,139.49,121.41,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,4,2026-04-28 04:00:00,ZONA_NORTE,noche,112.356,112.002,0.9969,0.85,-0.31,🟢 NORMAL,132.49,115.755,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,5,2026-04-28 05:00:00,ZONA_NORTE,noche,111.862,111.509,0.9969,0.85,-0.31,🟢 NORMAL,125.4,108.955,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,6,2026-04-28 06:00:00,ZONA_NORTE,manana,126.178,126.178,1.0,0.85,0.0,🟢 NORMAL,134.9,114.665,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,7,2026-04-28 07:00:00,ZONA_NORTE,manana,138.888,138.888,1.0,0.85,0.0,🟢 NORMAL,154.02,127.2,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,8,2026-04-28 08:00:00,ZONA_NORTE,manana,148.426,148.426,1.0,0.85,0.0,🟢 NORMAL,170.4,134.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,9,2026-04-28 09:00:00,ZONA_NORTE,manana,158.384,158.384,1.0,0.85,0.0,🟢 NORMAL,180.2,152.15,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,10,2026-04-28 10:00:00,ZONA_NORTE,manana,118.262,118.262,1.0,0.85,0.0,🟢 NORMAL,182.15,160.0,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,11,2026-04-28 11:00:00,ZONA_NORTE,manana,163.592,163.592,1.0,0.85,0.0,🟢 NORMAL,180.3,154.35,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,12,2026-04-28 12:00:00,ZONA_NORTE,manana,157.919,157.919,1.0,0.85,0.0,🟢 NORMAL,172.875,139.025,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,13,2026-04-28 13:00:00,ZONA_NORTE,manana,165.782,165.782,1.0,0.85,0.0,🟢 NORMAL,177.946,157.873,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,14,2026-04-28 14:00:00,ZONA_NORTE,tarde,197.949,197.949,1.0,0.85,0.0,🟢 NORMAL,222.432,197.341,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,15,2026-04-28 15:00:00,ZONA_NORTE,tarde,191.176,191.176,1.0,0.85,0.0,🟢 NORMAL,200.189,177.607,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,16,2026-04-28 16:00:00,ZONA_NORTE,tarde,150.989,150.989,1.0,0.85,0.0,🟢 NORMAL,155.703,138.139,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,17,2026-04-28 17:00:00,ZONA_NORTE,tarde,132.053,132.053,1.0,0.85,0.0,🟢 NORMAL,133.459,118.405,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,18,2026-04-28 18:00:00,ZONA_NORTE,tarde,150.989,150.989,1.0,0.85,0.0,🟢 NORMAL,155.703,138.139,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,19,2026-04-28 19:00:00,ZONA_NORTE,tarde,191.176,191.176,1.0,0.85,0.0,🟢 NORMAL,200.189,177.607,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,20,2026-04-28 20:00:00,ZONA_NORTE,tarde,218.335,218.335,1.0,0.85,0.0,🟢 NORMAL,244.675,217.075,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,21,2026-04-28 21:00:00,ZONA_NORTE,tarde,242.245,242.245,1.0,0.85,0.0,🟢 NORMAL,266.919,236.81,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,22,2026-04-28 22:00:00,ZONA_NORTE,noche,189.45,188.853,0.9969,0.85,-0.31,🟢 NORMAL,200.189,177.607,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA REQUENA,23,2026-04-28 23:00:00,ZONA_NORTE,noche,149.263,148.793,0.9969,0.85,-0.31,🟢 NORMAL,155.703,138.139,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,0,2026-04-28 00:00:00,ZONA_NORTE,noche,0.1,0.1,0.9969,0.85,-0.31,🟢 NORMAL,32.753,23.549,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,1,2026-04-28 01:00:00,ZONA_NORTE,noche,40.599,40.471,0.9969,0.85,-0.31,🟢 NORMAL,44.805,30.97,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,2,2026-04-28 02:00:00,ZONA_NORTE,noche,35.105,34.995,0.9969,0.85,-0.31,🟢 NORMAL,40.265,27.87,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,3,2026-04-28 03:00:00,ZONA_NORTE,noche,35.122,35.012,0.9969,0.85,-0.31,🟢 NORMAL,43.35,27.185,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,4,2026-04-28 04:00:00,ZONA_NORTE,noche,100.493,100.177,0.9969,0.85,-0.31,🟢 NORMAL,40.7,25.2,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,5,2026-04-28 05:00:00,ZONA_NORTE,noche,0.1,0.1,0.9969,0.85,-0.31,🟢 NORMAL,34.98,22.885,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,6,2026-04-28 06:00:00,ZONA_NORTE,manana,0.1,0.1,1.0,0.85,0.0,🟢 NORMAL,37.752,22.65,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,7,2026-04-28 07:00:00,ZONA_NORTE,manana,12.116,12.116,1.0,0.85,0.0,🟢 NORMAL,40.795,25.36,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,8,2026-04-28 08:00:00,ZONA_NORTE,manana,40.456,40.456,1.0,0.85,0.0,🟢 NORMAL,47.295,28.8,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,9,2026-04-28 09:00:00,ZONA_NORTE,manana,48.876,48.876,1.0,0.85,0.0,🟢 NORMAL,53.35,37.44,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,10,2026-04-28 10:00:00,ZONA_NORTE,manana,0.76,0.76,1.0,0.85,0.0,🟢 NORMAL,56.25,42.83,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,11,2026-04-28 11:00:00,ZONA_NORTE,manana,50.472,50.472,1.0,0.85,0.0,🟢 NORMAL,55.87,42.1,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,12,2026-04-28 12:00:00,ZONA_NORTE,manana,46.387,46.387,1.0,0.85,0.0,🟢 NORMAL,53.9,36.25,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,13,2026-04-28 13:00:00,ZONA_NORTE,manana,48.577,48.577,1.0,0.85,0.0,🟢 NORMAL,52.404,37.679,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_manana': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,14,2026-04-28 14:00:00,ZONA_NORTE,tarde,57.476,57.476,1.0,0.85,0.0,🟢 NORMAL,65.506,47.099,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,15,2026-04-28 15:00:00,ZONA_NORTE,tarde,53.1,53.1,1.0,0.85,0.0,🟢 NORMAL,58.955,42.389,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,16,2026-04-28 16:00:00,ZONA_NORTE,tarde,40.594,40.594,1.0,0.85,0.0,🟢 NORMAL,45.854,32.969,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,17,2026-04-28 17:00:00,ZONA_NORTE,tarde,23.841,23.841,1.0,0.85,0.0,🟢 NORMAL,39.304,28.26,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,18,2026-04-28 18:00:00,ZONA_NORTE,tarde,40.594,40.594,1.0,0.85,0.0,🟢 NORMAL,45.854,32.969,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,19,2026-04-28 19:00:00,ZONA_NORTE,tarde,53.1,53.1,1.0,0.85,0.0,🟢 NORMAL,58.955,42.389,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,20,2026-04-28 20:00:00,ZONA_NORTE,tarde,52.989,52.989,1.0,0.85,0.0,🟢 NORMAL,72.056,51.809,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,21,2026-04-28 21:00:00,ZONA_NORTE,tarde,58.009,58.009,1.0,0.85,0.0,🟢 NORMAL,78.607,56.518,"{'factor_calor_acumulado': 1.0, 'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_tarde': 1.0, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,22,2026-04-28 22:00:00,ZONA_NORTE,noche,51.374,51.212,0.9969,0.85,-0.31,🟢 NORMAL,58.955,42.389,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
COLONIA ROMANA,23,2026-04-28 23:00:00,ZONA_NORTE,noche,38.868,38.746,0.9969,0.85,-0.31,🟢 NORMAL,45.854,32.969,"{'factor_eventos': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_movilidad_ciudad': 1.0, 'factor_obras_construccion': 1.0, 'factor_zona_norte': 1.0}"
CONDOMINA,0,2026-04-28 00:00:00,PLAYA_SAN_JUAN,noche,41.651,40.759,0.9786,0.85,-2.14,🟢 NORMAL,41.935,32.868,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
CONDOMINA,1,2026-04-28 01:00:00,PLAYA_SAN_JUAN,noche,55.232,54.05,0.9786,0.85,-2.14,🟢 NORMAL,59.015,41.82,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
CONDOMINA,2,2026-04-28 02:00:00,PLAYA_SAN_JUAN,noche,51.445,50.343,0.9786,0.85,-2.14,🟢 NORMAL,54.01,37.5,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
CONDOMINA,3,2026-04-28 03:00:00,PLAYA_SAN_JUAN,noche,50.7,49.615,0.9786,0.85,-2.14,🟢 NORMAL,54.96,35.0,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
CONDOMINA,4,2026-04-28 04:00:00,PLAYA_SAN_JUAN,noche,47.541,46.523,0.9786,0.85,-2.14,🟢 NORMAL,48.8,33.3,"{'factor_calor_acumulado': 1.0, 'factor_fin_de_semana': 1.0, 'factor_franja_noche': 0.95, 'factor_global': 1.0, 'factor_ocupacion_hotelera': 0.8, 'factor_playa_san_juan': 1.0, 'factor_vacaciones_escolares': 1.0, 'factor_vuelos_turismo': 1.0}"
